SDTrimSP: VERSION 6.03    17.06.2025
SDTrimSP-Ar-Ti -Panjan-ver3                                                     
      100000   maxnumber (backscattered-projectile)    
        1000         100   NH NR
      species     gen/coll      fluence   end-energy      x_start      y_start      z_start        x_end        y_end        z_end        x_max        y_max        z_max         cosp         cosa   pathlength e_transf_sum     e_transf   e_con_elec  e_transf>ED         time
            1            2  0.52000E+00  0.60576E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54559E+01 -0.15906E+02  0.44187E+01  0.54559E+01  0.15906E+02  0.44187E+01  0.41929E+00 -0.97232E+00  0.27504E+01  0.43059E+03  0.42619E+03  0.88369E+01  0.42619E+03  0.14201E+02
            1            5  0.52100E+00  0.94205E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55242E+01  0.13789E+02  0.55813E+01  0.55242E+01  0.13789E+02  0.55813E+01  0.56433E+00  0.45762E+00  0.13552E+02  0.47602E+03  0.46450E+03  0.14559E+02  0.44073E+03  0.93763E+02
            1            3  0.52100E+00  0.22664E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.69229E+01 -0.48443E+01  0.22456E+01  0.69229E+01  0.48443E+01  0.22456E+01  0.98190E+00 -0.40762E+00  0.56118E+01  0.46686E+03  0.45870E+03  0.10478E+02  0.45870E+03  0.27772E+02
            1            3  0.52100E+00  0.26235E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44728E+01 -0.25967E+01 -0.81863E+01  0.44728E+01  0.25967E+01  0.81863E+01  0.67493E+00 -0.34029E-01  0.46347E+01  0.46143E+03  0.46017E+03  0.12333E+02  0.45113E+03  0.25760E+02
            1            5  0.52100E+00  0.35850E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49530E+01 -0.47669E+01  0.62241E+01  0.49530E+01  0.53374E+01  0.62241E+01  0.92915E+00  0.27383E-01  0.10012E+02  0.44516E+03  0.43891E+03  0.18987E+02  0.41918E+03  0.42542E+02
            1            4  0.52100E+00  0.31133E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.65523E+01 -0.33761E+01 -0.92343E+00  0.65523E+01  0.45955E+01  0.92343E+00  0.98582E+00  0.87908E+00  0.68881E+01  0.45394E+03  0.44569E+03  0.14931E+02  0.44569E+03  0.25886E+02
            1            2  0.52100E+00  0.45707E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55966E+01  0.61496E+01 -0.69599E+01  0.55966E+01  0.61496E+01  0.69599E+01  0.85295E+00  0.67346E+00  0.57128E+01  0.48706E+03  0.48293E+03  0.83727E+01  0.47303E+03  0.77442E+02
            1            8  0.52100E+00  0.12383E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61233E+01 -0.33578E+01  0.20095E+02  0.61233E+01  0.33578E+01  0.20095E+02  0.68579E+00 -0.79503E+00  0.17640E+02  0.46434E+03  0.45102E+03  0.23277E+02  0.40468E+03  0.81140E+02
            1            1  0.52100E+00  0.89407E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53513E+01 -0.11306E+01  0.91206E+01  0.53513E+01  0.11306E+01  0.91206E+01  0.52486E+00 -0.80179E-01  0.00000E+00  0.48284E+03  0.48188E+03  0.82173E+01  0.48188E+03  0.00000E+00
            1            3  0.52100E+00  0.25942E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52852E+01 -0.37219E+01 -0.14237E+02  0.52852E+01  0.37219E+01  0.14237E+02  0.51225E+00 -0.12667E+00  0.85490E+01  0.46069E+03  0.45060E+03  0.13365E+02  0.43979E+03  0.50363E+02
            1            5  0.52200E+00  0.27842E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47860E+01  0.92309E+01 -0.40121E+01  0.47860E+01  0.92309E+01  0.40121E+01  0.96708E+00  0.98287E+00  0.11689E+02  0.45912E+03  0.44668E+03  0.13041E+02  0.41180E+03  0.59451E+02
            1            2  0.52200E+00  0.21371E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51669E+01  0.52950E+01 -0.96666E+01  0.51669E+01  0.52950E+01  0.96666E+01  0.44704E+00  0.36077E+00  0.00000E+00  0.47019E+03  0.46701E+03  0.84413E+01  0.46701E+03  0.00000E+00
            1           11  0.52200E+00  0.56467E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44560E+01 -0.12599E+02 -0.86084E+01  0.66307E+01  0.12599E+02  0.12655E+02  0.87845E+00 -0.64332E-01  0.27620E+02  0.46962E+03  0.44183E+03  0.29813E+02  0.38772E+03  0.25260E+03
            1            8  0.52200E+00  0.15881E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58267E+01 -0.13811E+02 -0.25336E+01  0.69512E+01  0.13811E+02  0.69313E+01  0.67227E+00 -0.82767E+00  0.18974E+02  0.47350E+03  0.46002E+03  0.24908E+02  0.40670E+03  0.81709E+02
            1            6  0.52300E+00  0.17963E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58558E+01 -0.13125E+02  0.10291E+02  0.58558E+01  0.13125E+02  0.10291E+02  0.63263E+00 -0.90835E+00  0.13348E+02  0.46352E+03  0.45403E+03  0.18518E+02  0.43018E+03  0.63024E+02
            1           10  0.52300E+00  0.12049E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56354E+01  0.15777E+02  0.44797E+01  0.60668E+01  0.15777E+02  0.44797E+01  0.92068E+00  0.23503E+00  0.20200E+02  0.46000E+03  0.44602E+03  0.27951E+02  0.37404E+03  0.82610E+02
            1            3  0.52400E+00  0.25746E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51182E+01  0.40591E+01  0.17789E+02  0.51182E+01  0.40591E+01  0.17789E+02  0.41447E+00  0.20527E-01  0.65292E+01  0.46493E+03  0.46164E+03  0.93241E+01  0.44479E+03  0.37616E+02
            1            7  0.52400E+00  0.21475E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59901E+01 -0.78233E+01 -0.52953E+01  0.59901E+01  0.78233E+01  0.52953E+01  0.97442E+00 -0.64274E+00  0.13612E+02  0.45932E+03  0.45124E+03  0.19204E+02  0.39810E+03  0.59803E+02
            1           14  0.52400E+00  0.23088E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.62512E+01  0.21015E+02  0.22530E+01  0.12068E+02  0.21015E+02  0.74877E+01  0.96455E+00  0.99991E+00  0.34739E+02  0.43481E+03  0.41601E+03  0.42100E+02  0.34887E+03  0.13055E+03
            1            7  0.52400E+00  0.19615E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.69070E+01  0.75239E+01  0.30700E+01  0.69070E+01  0.78828E+01  0.45670E+01  0.99755E+00 -0.65815E+00  0.18027E+02  0.47739E+03  0.46275E+03  0.20645E+02  0.43839E+03  0.15919E+03
            1            7  0.52400E+00  0.34275E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44004E+01  0.84899E+01 -0.14018E+02  0.44004E+01  0.84899E+01  0.14018E+02  0.46005E+00  0.99873E+00  0.18886E+02  0.48027E+03  0.46573E+03  0.16304E+02  0.42057E+03  0.15699E+03
            1            4  0.52400E+00  0.60948E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.63104E+01  0.57854E+01  0.28327E+01  0.63104E+01  0.57854E+01  0.28327E+01  0.89430E+00  0.23887E+00  0.64846E+01  0.48053E+03  0.47185E+03  0.13376E+02  0.47185E+03  0.34057E+02
            1            7  0.52500E+00  0.22577E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54654E+01 -0.12363E+02  0.90249E+01  0.54654E+01  0.12363E+02  0.90249E+01  0.75495E+00 -0.37263E+00  0.15337E+02  0.45820E+03  0.44833E+03  0.19227E+02  0.37497E+03  0.80418E+02
            1            5  0.52500E+00  0.21903E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58174E+01  0.50202E+01  0.56838E+01  0.58174E+01  0.69869E+01  0.56838E+01  0.95980E+00 -0.15758E+00  0.81089E+01  0.48660E+03  0.48236E+03  0.13180E+02  0.45257E+03  0.55750E+02
            1            3  0.52500E+00  0.16937E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45826E+01 -0.10522E+01  0.48302E+01  0.45826E+01  0.37381E+01  0.48302E+01  0.84921E+00  0.95432E+00  0.43731E+01  0.48843E+03  0.48631E+03  0.98729E+01  0.48631E+03  0.40834E+02
            1           10  0.52500E+00  0.30473E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52168E+01  0.22626E+01  0.19117E+02  0.60187E+01  0.44954E+01  0.19117E+02  0.94081E+00 -0.75967E+00  0.23542E+02  0.43831E+03  0.42507E+03  0.31213E+02  0.35377E+03  0.93184E+02
            1            3  0.52500E+00  0.17322E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45121E+01 -0.18381E+01  0.52509E+01  0.45121E+01  0.32307E+01  0.52509E+01  0.87873E+00  0.53756E+00  0.46080E+01  0.47204E+03  0.46853E+03  0.10642E+02  0.46023E+03  0.26444E+02
            1            8  0.52500E+00  0.91378E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60861E+01  0.11078E+02  0.19762E+02  0.60861E+01  0.11078E+02  0.19762E+02  0.75537E+00  0.64070E+00  0.19355E+02  0.38288E+03  0.37199E+03  0.25743E+02  0.32919E+03  0.66584E+02
            1            1  0.52500E+00  0.38483E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48046E+01  0.52331E+00  0.91624E+01  0.48046E+01  0.52331E+00  0.91624E+01  0.49897E+00  0.57022E-01  0.47948E+00  0.48907E+03  0.48891E+03  0.70857E+01  0.48891E+03  0.44741E+01
            1            8  0.52500E+00  0.11375E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48361E+01 -0.15992E+02  0.41627E+01  0.48361E+01  0.15992E+02  0.41627E+01  0.91865E+00 -0.56282E+00  0.17596E+02  0.46523E+03  0.44901E+03  0.23391E+02  0.42799E+03  0.83947E+02
            1            1  0.52600E+00  0.16630E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45556E+01 -0.13256E+02  0.63072E+01  0.45556E+01  0.13256E+02  0.63072E+01  0.38905E+00 -0.92517E+00  0.32211E+01  0.47531E+03  0.47312E+03  0.80650E+01  0.47312E+03  0.33172E+02
            1            3  0.52600E+00  0.32678E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60749E+01  0.55381E+01  0.23601E+01  0.60749E+01  0.55381E+01  0.23601E+01  0.95785E+00  0.92962E+00  0.52871E+01  0.45526E+03  0.45295E+03  0.12065E+02  0.45295E+03  0.22768E+02
            1            4  0.52600E+00  0.19806E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60414E+01 -0.23799E+01  0.16648E+01  0.60414E+01  0.40173E+01  0.16690E+01  0.94442E+00  0.61268E+00  0.63190E+01  0.48558E+03  0.47591E+03  0.12443E+02  0.45185E+03  0.44840E+02
            1            4  0.52600E+00  0.65515E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57492E+01  0.37709E+01  0.10878E+02  0.57492E+01  0.37709E+01  0.10878E+02  0.73312E+00  0.18876E+00  0.75077E+01  0.41999E+03  0.41690E+03  0.14491E+02  0.38578E+03  0.34341E+02
            1            2  0.52600E+00  0.15205E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50986E+01 -0.63864E+00  0.13281E+02  0.50986E+01  0.12914E+01  0.13281E+02  0.46820E+00 -0.13720E+00  0.19128E+01  0.47656E+03  0.47371E+03  0.82353E+01  0.47371E+03  0.16526E+02
            1            6  0.52600E+00  0.13625E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59698E+01  0.53365E+01  0.13301E+01  0.59698E+01  0.87615E+01  0.20489E+01  0.90754E+00 -0.97868E+00  0.13313E+02  0.46743E+03  0.45494E+03  0.18942E+02  0.42942E+03  0.60684E+02
            1            5  0.52700E+00  0.17618E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57579E+01 -0.75289E+01 -0.56664E+01  0.57579E+01  0.75289E+01  0.56664E+01  0.88446E+00 -0.62725E+00  0.98959E+01  0.46696E+03  0.45056E+03  0.15425E+02  0.42489E+03  0.59490E+02
            1            7  0.52700E+00  0.38550E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.65859E+01  0.82708E+01 -0.89778E+01  0.65859E+01  0.82708E+01  0.89778E+01  0.91073E+00  0.99147E+00  0.15256E+02  0.43780E+03  0.42382E+03  0.23652E+02  0.39606E+03  0.61726E+02
            1            2  0.52700E+00  0.11300E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48414E+01 -0.74436E+01  0.89375E+00  0.48414E+01  0.74436E+01  0.11204E+01  0.66514E+00 -0.99930E+00  0.21962E+01  0.48061E+03  0.47903E+03  0.80908E+01  0.47903E+03  0.15998E+02
            1            4  0.52700E+00  0.95132E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54952E+01 -0.10949E+01 -0.70881E+01  0.54952E+01  0.28901E+01  0.70881E+01  0.79851E+00  0.35333E+00  0.66174E+01  0.47734E+03  0.46950E+03  0.13143E+02  0.45032E+03  0.51188E+02
            1            3  0.52800E+00  0.77189E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50484E+01 -0.14164E+01 -0.16065E+01  0.50484E+01  0.14164E+01  0.33331E+01  0.95106E+00 -0.15736E+00  0.21585E+01  0.48303E+03  0.47907E+03  0.92536E+01  0.46082E+03  0.33091E+02
            1            8  0.52800E+00  0.34561E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52001E+01 -0.71253E+01 -0.37813E+01  0.52001E+01  0.10594E+02  0.44556E+01  0.88642E+00  0.95986E+00  0.17090E+02  0.47765E+03  0.46506E+03  0.22008E+02  0.42208E+03  0.96315E+02
            1           11  0.52900E+00  0.16066E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58719E+01  0.13881E+02  0.53570E+01  0.58719E+01  0.17095E+02  0.71247E+01  0.59284E+00 -0.37261E+00  0.26333E+02  0.45133E+03  0.43012E+03  0.32608E+02  0.34135E+03  0.10351E+03
            1            6  0.52900E+00  0.75176E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58730E+01 -0.10341E+02  0.59619E+01  0.58730E+01  0.10341E+02  0.59619E+01  0.96144E+00 -0.95085E+00  0.12263E+02  0.40165E+03  0.39071E+03  0.23174E+02  0.39071E+03  0.38540E+02
            1            6  0.52900E+00  0.15979E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44220E+01 -0.18676E+02  0.66300E+01  0.44220E+01  0.18676E+02  0.66300E+01  0.41960E+00 -0.59865E+00  0.13383E+02  0.46524E+03  0.45270E+03  0.18784E+02  0.41328E+03  0.52697E+02
            1            1  0.52900E+00  0.42740E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.45570E+01 -0.29334E+01 -0.47631E+01  0.45570E+01  0.29334E+01  0.47631E+01  0.77679E+00 -0.32307E+00  0.65197E+00  0.48861E+03  0.48687E+03  0.71168E+01  0.48687E+03  0.44750E+01
            1            2  0.52900E+00  0.19115E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50849E+01  0.39749E+01  0.38879E+01  0.50849E+01  0.39749E+01  0.38879E+01  0.90914E+00  0.61640E+00  0.35456E+01  0.47226E+03  0.46988E+03  0.86223E+01  0.46988E+03  0.14652E+02
            1            8  0.52900E+00  0.33008E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57645E+01 -0.51448E+01 -0.43720E+01  0.57645E+01  0.90398E+01  0.44424E+01  0.99043E+00  0.99517E+00  0.18853E+02  0.47991E+03  0.46417E+03  0.16786E+02  0.41363E+03  0.12164E+03
            1            4  0.52900E+00  0.46230E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48690E+01  0.11530E+02  0.27753E+01  0.48690E+01  0.11530E+02  0.27753E+01  0.84907E+00  0.80265E+00  0.87664E+01  0.48182E+03  0.47358E+03  0.13552E+02  0.46281E+03  0.68513E+02
            1            7  0.53000E+00  0.42040E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58925E+01 -0.84272E+01  0.14341E+02  0.58925E+01  0.84272E+01  0.14341E+02  0.60271E+00 -0.58802E+00  0.17250E+02  0.48081E+03  0.46916E+03  0.18772E+02  0.43944E+03  0.28562E+03
            1            7  0.53000E+00  0.16951E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48957E+01  0.45962E+01 -0.11915E+02  0.48957E+01  0.62134E+01  0.11915E+02  0.93553E+00 -0.88156E+00  0.16034E+02  0.45836E+03  0.44455E+03  0.24693E+02  0.44455E+03  0.56286E+02
            1            4  0.53000E+00  0.18888E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47888E+01  0.29513E+01 -0.12012E+02  0.47888E+01  0.33896E+01  0.12012E+02  0.50676E+00 -0.46381E-01  0.65757E+01  0.46951E+03  0.46496E+03  0.11602E+02  0.43092E+03  0.37367E+02
            1            3  0.53000E+00  0.22477E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.61423E+01  0.21058E+01  0.30780E+01  0.61423E+01  0.64636E+01  0.30780E+01  0.83521E+00 -0.96879E+00  0.70397E+01  0.48898E+03  0.48635E+03  0.10792E+02  0.47702E+03  0.46520E+02
            1            5  0.53000E+00  0.12882E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.56190E+01  0.62589E+01  0.93893E+01  0.56190E+01  0.62589E+01  0.93893E+01  0.94406E+00  0.55315E+00  0.10480E+02  0.47400E+03  0.45942E+03  0.13113E+02  0.43310E+03  0.65833E+02
            1            5  0.53000E+00  0.93977E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51575E+01  0.69622E+01  0.10900E+02  0.51575E+01  0.69622E+01  0.10900E+02  0.79267E+00  0.28020E+00  0.11189E+02  0.38729E+03  0.37806E+03  0.18732E+02  0.36921E+03  0.39838E+02
            1            2  0.53000E+00  0.24175E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53387E+01 -0.15378E+02  0.83391E+01  0.53387E+01  0.15378E+02  0.83391E+01  0.41488E+00 -0.87144E+00  0.73527E+01  0.46247E+03  0.45843E+03  0.13360E+02  0.45843E+03  0.52646E+02
            1            6  0.53000E+00  0.64782E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.54416E+01  0.10264E+01  0.94197E+01  0.57529E+01  0.29171E+01  0.94197E+01  0.98075E+00 -0.91288E+00  0.14691E+02  0.41293E+03  0.40766E+03  0.22287E+02  0.40766E+03  0.47142E+02
            1            6  0.53100E+00  0.26543E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50686E+01  0.60618E+01 -0.71790E+01  0.50686E+01  0.82202E+01  0.71790E+01  0.75385E+00  0.16868E-01  0.15703E+02  0.47784E+03  0.47115E+03  0.19505E+02  0.45738E+03  0.11872E+03
            1            7  0.53100E+00  0.42141E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60830E+01 -0.36423E+01 -0.83954E+00  0.60830E+01  0.37945E+01  0.43683E+01  0.93868E+00 -0.88213E+00  0.17122E+02  0.47994E+03  0.47001E+03  0.19634E+02  0.44913E+03  0.25844E+03
            1            5  0.53100E+00  0.21799E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51434E+01 -0.50449E+01 -0.57528E+01  0.51434E+01  0.50449E+01  0.61082E+01  0.80494E+00 -0.99741E+00  0.91834E+01  0.46383E+03  0.45430E+03  0.14374E+02  0.40754E+03  0.44173E+02
            1            1  0.53100E+00  0.45620E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.49240E+01  0.70246E+01  0.47024E+01  0.49240E+01  0.70246E+01  0.47024E+01  0.64916E+00  0.84317E+00  0.40286E+01  0.48782E+03  0.48679E+03  0.76181E+01  0.48679E+03  0.60099E+02
            1            7  0.53100E+00  0.56731E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.55116E+01  0.95818E+01  0.15496E+01  0.61914E+01  0.95818E+01  0.22557E+01  0.83242E+00  0.56314E+00  0.14755E+02  0.47225E+03  0.45962E+03  0.22074E+02  0.43451E+03  0.77480E+02
            1            5  0.53200E+00  0.26615E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.60844E+01 -0.13188E+02 -0.84869E+01  0.60844E+01  0.13188E+02  0.84869E+01  0.68857E+00 -0.99379E+00  0.11173E+02  0.45944E+03  0.45147E+03  0.13945E+02  0.42488E+03  0.52114E+02
            1            2  0.53200E+00  0.30892E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58765E+01 -0.72648E+01 -0.67069E+01  0.58765E+01  0.72648E+01  0.67069E+01  0.67184E+00 -0.71762E+00  0.28278E+01  0.46032E+03  0.45898E+03  0.87862E+01  0.45898E+03  0.14055E+02
            1            5  0.53200E+00  0.18828E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.66742E+01 -0.57121E+01 -0.53419E+00  0.66742E+01  0.60781E+01  0.28809E+01  0.97259E+00  0.18844E+00  0.11156E+02  0.46577E+03  0.45978E+03  0.15405E+02  0.43372E+03  0.53551E+02
            1            5  0.53200E+00  0.29159E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.57935E+01  0.27998E+01  0.10484E+00  0.57935E+01  0.47293E+01  0.15418E+01  0.98417E+00  0.17131E+00  0.91122E+01  0.48108E+03  0.47361E+03  0.15999E+02  0.46728E+03  0.48593E+02
            1            2  0.53200E+00  0.22815E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51002E+01 -0.30439E+01 -0.64116E+01  0.51002E+01  0.30439E+01  0.64116E+01  0.74762E+00 -0.31221E+00  0.22985E+01  0.46844E+03  0.46826E+03  0.87488E+01  0.46826E+03  0.13613E+02
            1            1  0.53200E+00  0.21883E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.46096E+01 -0.23585E+02  0.10005E+02  0.46096E+01  0.23585E+02  0.10005E+02  0.18127E+00 -0.91527E+00  0.00000E+00  0.46980E+03  0.46885E+03  0.83167E+01  0.46885E+03  0.00000E+00
            1            2  0.53200E+00  0.10979E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50225E+01 -0.43514E+01  0.27234E+01  0.50225E+01  0.43514E+01  0.27234E+01  0.74534E+00 -0.63403E+00  0.25182E+01  0.49081E+03  0.49033E+03  0.80905E+01  0.49033E+03  0.15637E+02
            1            1  0.53300E+00  0.96244E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48841E+01 -0.56893E+01  0.22239E+01  0.48841E+01  0.56893E+01  0.22239E+01  0.73336E+00 -0.94020E+00  0.00000E+00  0.48186E+03  0.47783E+03  0.85186E+01  0.47783E+03  0.00000E+00
            1            1  0.53300E+00  0.24997E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.48675E+01  0.18695E+02 -0.12816E+02  0.48675E+01  0.18695E+02  0.12816E+02  0.28560E+00  0.79202E+00  0.00000E+00  0.46644E+03  0.46192E+03  0.85611E+01  0.46192E+03  0.00000E+00
            1            8  0.53300E+00  0.15825E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.59437E+01  0.24116E+01  0.15300E+02  0.59437E+01  0.34716E+01  0.15302E+02  0.97895E+00 -0.10000E+01  0.18658E+02  0.47649E+03  0.46525E+03  0.21930E+02  0.40966E+03  0.85919E+02
            1            5  0.53300E+00  0.11854E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.47515E+01  0.44974E+00 -0.13554E+02  0.47515E+01  0.20567E+01  0.13554E+02  0.70130E+00  0.42043E+00  0.10715E+02  0.47534E+03  0.46826E+03  0.12807E+02  0.42944E+03  0.63160E+02
            1            4  0.53400E+00  0.18329E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.52985E+01 -0.74981E+01 -0.70070E+01  0.52985E+01  0.74981E+01  0.70070E+01  0.72430E+00 -0.95641E+00  0.71376E+01  0.46914E+03  0.46228E+03  0.12529E+02  0.43312E+03  0.39449E+02
            1            6  0.53400E+00  0.86194E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.50110E+01  0.95938E+01 -0.44548E+01  0.50110E+01  0.95938E+01  0.61734E+01  0.72903E+00  0.99947E+00  0.10675E+02  0.48171E+03  0.47393E+03  0.17431E+02  0.45034E+03  0.73716E+02
            1            2  0.53400E+00  0.22218E+01 -0.43949E+01  0.00000E+00  0.00000E+00 -0.53560E+01 -0.22376E+01  0.43913E+01  0.53560E+01  0.22376E+01  0.43913E+01  0.76516E+00 -0.14646E+00  0.23541E+01  0.48977E+03  0.48796E+03  0.80042E+01  0.48796E+03  0.16934E+02
            1            3  0.53500E+00  0.34493E+00 -0.43949E+01  0.00000E+00  0.00000E+00 -0.51881E+01  0.36869E+01 -0.87270E+00  0.51881E+01  0.36869E+01  0.35153E+01  0.66670E+00  0.72729E+00  0.26494E+01  0.49144E+03  0.48420E+03  0.82145E+01  0.47720E+03  0.66010E+02
            1            2  0.53500E+00  0.39528E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.58901E+01  0.54037E+01 -0.86816E+01  0.58901E+01  0.54037E+01  0.86816E+01  0.72994E+00  0.54281E+00  0.27443E+01  0.44992E+03  0.44647E+03  0.10548E+02  0.44647E+03  0.25853E+02
            1            5  0.53500E+00  0.22110E+02 -0.43949E+01  0.00000E+00  0.00000E+00 -0.44114E+01 -0.43635E+01 -0.18898E+01  0.44114E+01  0.43635E+01  0.44806E+01  0.84029E+00 -0.55011E+00  0.65575E+01  0.46117E+03  0.44957E+03  0.16717E+02  0.42010E+03  0.51187E+02
